invoice_id,sale_date,customer_id,product_id,store_id,quantity,gross_sales,tax,total_sales,payment_method,rating
INV01277,2024-02-11,C0128,P004,S002,3,21.00,1.05,22.05,Cash,6.00
INV01278,2024-01-08,C0090,P018,S001,2,64.00,3.20,67.20,Upi,8.10
INV01279,2024-10-26,C0024,P015,S001,1,35.00,1.75,36.75,Card,6.70
INV01280,2024-05-31,C0133,P012,S002,1,18.00,0.90,18.90,Cash,6.30
INV01281,2024-04-13,C0006,P012,S003,1,18.00,0.90,18.90,Card,8.70
INV01282,2024-03-12,C0106,P003,S003,3,28.50,1.43,29.93,Cash,8.30
INV01283,2024-08-28,C0096,P013,S001,1,15.00,0.75,15.75,Card,9.20
INV01284,2024-04-10,C0145,P011,S001,1,25.00,1.25,26.25,Card,5.90
INV01285,2024-10-28,C0034,P005,S001,2,13.00,0.65,13.65,Cash,8.20
INV01286,2024-06-21,C0037,P003,S001,4,38.00,1.90,39.90,Card,7.10
INV01287,2024-05-15,C0119,P005,S001,3,19.50,0.98,20.48,Card,8.80
INV01288,2024-04-23,C0082,P001,S003,1,18.50,0.93,19.43,Upi,9.80
INV01289,2024-10-17,C0097,P013,S001,1,15.00,0.75,15.75,Upi,7.10
INV01290,2024-11-02,C0102,P011,S001,4,100.00,5.00,105.00,Upi,6.30
INV01291,2024-02-22,C0058,P009,S003,1,11.50,0.58,12.08,Card,7.80
INV01292,2024-09-09,C0022,P003,S002,2,19.00,0.95,19.95,Card,7.70
INV01293,2024-03-07,C0135,P004,S003,1,7.00,0.35,7.35,Upi,6.80
INV01294,2024-08-13,C0079,P001,S002,2,37.00,1.85,38.85,Card,7.60
INV01295,2024-07-16,C0180,P007,S001,1,8.00,0.40,8.40,Upi,7.50
INV01296,2024-10-20,C0007,P011,S001,5,125.00,6.25,131.25,Card,9.10
INV01297,2024-06-19,C0143,P006,S002,1,14.00,0.70,14.70,Card,9.60
INV01298,2024-10-02,C0130,P014,S003,2,24.00,1.20,25.20,Card,8.80
INV01299,2024-02-02,C0128,P013,S001,2,30.00,1.50,31.50,Upi,7.60
INV01300,2024-01-09,C0124,P013,S003,1,15.00,0.75,15.75,Upi,6.90
INV01301,2024-12-12,C0180,P014,S001,3,36.00,1.80,37.80,Card,9.00
INV01302,2024-05-24,C0006,P016,S003,1,9.00,0.45,9.45,Cash,7.90
INV01303,2024-06-07,C0090,P012,S003,1,18.00,0.90,18.90,Upi,9.60
INV01304,2024-11-22,C0134,P003,S002,2,19.00,0.95,19.95,Cash,7.00
INV01305,2024-08-30,C0154,P001,S002,4,74.00,3.70,77.70,Upi,5.70
INV01306,2024-09-02,C0141,P011,S001,5,125.00,6.25,131.25,Cash,7.60
INV01307,2024-09-22,C0010,P003,S003,1,9.50,0.48,9.98,Upi,6.80
INV01308,2024-05-26,C0026,P009,S002,1,11.50,0.58,12.08,Upi,9.10
INV01309,2024-07-18,C0150,P007,S002,2,16.00,0.80,16.80,Upi,7.40
INV01310,2024-10-09,C0001,P003,S002,3,28.50,1.43,29.93,Card,6.40
INV01311,2024-11-13,C0048,P010,S001,2,10.00,0.50,10.50,Cash,5.90
INV01312,2024-08-24,C0061,P001,S003,4,74.00,3.70,77.70,Upi,9.00
INV01313,2024-09-25,C0109,P018,S003,1,32.00,1.60,33.60,Upi,6.40
INV01314,2024-01-22,C0051,P010,S001,1,5.00,0.25,5.25,Cash,7.50
INV01315,2024-01-12,C0044,P016,S001,2,18.00,0.90,18.90,Upi,9.40
INV01316,2024-12-17,C0067,P013,S002,2,30.00,1.50,31.50,Card,9.00
INV01317,2024-11-16,C0034,P015,S003,1,35.00,1.75,36.75,Card,9.60
INV01318,2024-02-11,C0009,P015,S002,3,105.00,5.25,110.25,Upi,7.80
INV01319,2024-11-07,C0097,P018,S002,1,32.00,1.60,33.60,Upi,8.70
INV01320,2024-08-12,C0132,P011,S002,1,25.00,1.25,26.25,Upi,8.90
INV01321,2024-01-25,C0134,P004,S002,2,14.00,0.70,14.70,Cash,7.00
INV01322,2024-05-17,C0096,P018,S001,1,32.00,1.60,33.60,Upi,8.40
INV01323,2024-07-25,C0193,P016,S002,2,18.00,0.90,18.90,Upi,6.60
INV01324,2024-08-06,C0010,P017,S002,3,60.00,3.00,63.00,Cash,9.00
INV01325,2024-10-12,C0240,P002,S001,1,12.00,0.60,12.60,Card,6.50
INV01326,2024-09-04,C0066,P017,S002,3,60.00,3.00,63.00,Upi,7.40
INV01327,2024-06-26,C0083,P004,S001,1,7.00,0.35,7.35,Upi,8.70
INV01328,2024-05-21,C0053,P012,S001,3,54.00,2.70,56.70,Card,9.20
INV01329,2024-06-16,C0041,P009,S003,1,11.50,0.58,12.08,Upi,6.70
INV01330,2024-07-24,C0186,P011,S003,2,50.00,2.50,52.50,Upi,8.90
INV01331,2024-01-11,C0016,P017,S003,2,40.00,2.00,42.00,Cash,8.90
INV01332,2024-04-29,C0116,P009,S001,2,23.00,1.15,24.15,Card,8.70
INV01333,2024-06-28,C0173,P009,S002,1,11.50,0.58,12.08,Cash,5.80
INV01334,2024-01-07,C0094,P016,S001,2,18.00,0.90,18.90,Upi,8.00
INV01335,2024-11-21,C0085,P002,S001,1,12.00,0.60,12.60,Upi,9.60
INV01336,2024-06-11,C0008,P012,S002,2,36.00,1.80,37.80,Upi,9.20
INV01337,2024-01-01,C0078,P011,S003,1,25.00,1.25,26.25,Card,6.80
INV01338,2024-08-22,C0194,P013,S002,1,15.00,0.75,15.75,Card,7.20
INV01339,2024-03-13,C0065,P004,S002,3,21.00,1.05,22.05,Card,8.10
INV01340,2024-02-01,C0225,P001,S002,2,37.00,1.85,38.85,Cash,7.80
INV01341,2024-03-03,C0140,P001,S001,1,18.50,0.93,19.43,Card,9.60
INV01342,2024-04-27,C0200,P001,S001,1,18.50,0.93,19.43,Upi,5.60
INV01343,2024-03-20,C0034,P014,S002,3,36.00,1.80,37.80,Card,8.20
INV01344,2024-09-16,C0115,P011,S001,5,125.00,6.25,131.25,Cash,8.30
INV01345,2024-08-08,C0115,P012,S003,1,18.00,0.90,18.90,Card,6.50
INV01346,2024-06-18,C0116,P015,S002,3,105.00,5.25,110.25,Cash,7.50
INV01347,2024-12-22,C0009,P008,S002,1,22.00,1.10,23.10,Upi,5.60
INV01348,2024-05-15,C0147,P006,S001,1,14.00,0.70,14.70,Cash,8.30
INV01349,2024-02-03,C0071,P007,S002,3,24.00,1.20,25.20,Upi,5.60
INV01350,2024-01-25,C0090,P016,S002,3,27.00,1.35,28.35,Upi,8.40
INV01351,2024-07-23,C0200,P010,S003,2,10.00,0.50,10.50,Cash,8.00
INV01352,2024-07-18,C0210,P018,S003,1,32.00,1.60,33.60,Card,7.60
INV01353,2024-10-03,C0006,P003,S001,3,28.50,1.43,29.93,Card,6.30
INV01354,2024-06-26,C0041,P006,S003,1,14.00,0.70,14.70,Upi,5.60
INV01355,2024-09-20,C0070,P018,S002,1,32.00,1.60,33.60,Cash,7.10
INV01356,2024-09-05,C0086,P011,S003,1,25.00,1.25,26.25,Card,9.30
INV01357,2024-09-12,C0239,P011,S001,1,25.00,1.25,26.25,Card,9.20
INV01358,2024-07-01,C0060,P003,S003,3,28.50,1.43,29.93,Card,7.20
INV01359,2024-08-17,C0074,P012,S003,2,36.00,1.80,37.80,Upi,9.90
INV01360,2024-01-08,C0030,P007,S002,2,16.00,0.80,16.80,Card,6.50
INV01361,2024-11-16,C0221,P018,S003,4,128.00,6.40,134.40,Upi,5.90
INV01362,2024-08-25,C0026,P010,S003,3,15.00,0.75,15.75,Card,6.20
INV01363,2024-09-05,C0151,P001,S001,3,55.50,2.78,58.28,Cash,9.70
INV01364,2024-10-10,C0032,P007,S002,1,8.00,0.40,8.40,Card,7.10
INV01365,2024-11-27,C0150,P012,S002,1,18.00,0.90,18.90,Upi,8.60
INV01366,2024-06-29,C0122,P011,S001,2,50.00,2.50,52.50,Upi,9.70
INV01367,2024-04-07,C0071,P007,S003,4,32.00,1.60,33.60,Card,7.90
INV01368,2024-08-05,C0202,P017,S002,2,40.00,2.00,42.00,Upi,8.00
INV01369,2024-02-12,C0145,P001,S001,1,18.50,0.93,19.43,Upi,8.80
INV01370,2024-08-29,C0107,P001,S002,4,74.00,3.70,77.70,Cash,7.20
INV01371,2024-11-20,C0099,P009,S001,1,11.50,0.58,12.08,Card,9.50
INV01372,2024-11-28,C0101,P007,S002,2,16.00,0.80,16.80,Cash,6.90
INV01373,2024-09-26,C0139,P014,S002,1,12.00,0.60,12.60,Cash,8.20
INV01374,2024-07-20,C0099,P006,S001,1,14.00,0.70,14.70,Upi,6.00
INV01375,2024-07-28,C0147,P008,S001,1,22.00,1.10,23.10,Upi,7.60
INV01376,2024-11-25,C0001,P009,S001,2,23.00,1.15,24.15,Cash,8.00
INV01377,2024-11-06,C0149,P010,S001,1,5.00,0.25,5.25,Card,9.80
INV01378,2024-12-09,C0104,P012,S001,2,36.00,1.80,37.80,Card,6.50
INV01379,2024-02-26,C0064,P007,S001,1,8.00,0.40,8.40,Card,9.00
INV01380,2024-11-15,C0108,P009,S001,4,46.00,2.30,48.30,Upi,9.00
INV01381,2024-04-04,C0024,P017,S001,4,80.00,4.00,84.00,Upi,9.70
INV01382,2024-07-03,C0068,P016,S003,3,27.00,1.35,28.35,Card,7.60
INV01383,2024-09-22,C0045,P003,S002,2,19.00,0.95,19.95,Cash,6.20
INV01384,2024-04-10,C0109,P009,S002,1,11.50,0.58,12.08,Cash,7.50
INV01385,2024-06-10,C0034,P009,S001,2,23.00,1.15,24.15,Cash,8.60
INV01386,2024-07-29,C0131,P010,S001,5,25.00,1.25,26.25,Card,8.80
INV01387,2024-11-07,C0098,P012,S003,1,18.00,0.90,18.90,Card,7.10
INV01388,2024-06-12,C0232,P008,S001,4,88.00,4.40,92.40,Card,8.60
INV01389,2024-04-03,C0066,P002,S001,1,12.00,0.60,12.60,Card,7.00
INV01390,2024-11-11,C0160,P010,S001,2,10.00,0.50,10.50,Upi,6.20
INV01391,2024-09-17,C0048,P013,S001,4,60.00,3.00,63.00,Upi,9.70
INV01392,2024-11-05,C0082,P007,S002,3,24.00,1.20,25.20,Upi,7.90
INV01393,2024-07-06,C0240,P007,S001,3,24.00,1.20,25.20,Card,7.50
INV01394,2024-03-28,C0129,P009,S002,5,57.50,2.88,60.38,Card,7.30
INV01395,2024-07-22,C0093,P008,S003,1,22.00,1.10,23.10,Cash,6.00
INV01396,2024-06-10,C0004,P009,S001,2,23.00,1.15,24.15,Card,9.10
INV01397,2024-12-27,C0040,P017,S001,2,40.00,2.00,42.00,Upi,9.70
INV01398,2024-06-05,C0013,P010,S003,2,10.00,0.50,10.50,Upi,5.90
INV01399,2024-04-10,C0028,P002,S003,2,24.00,1.20,25.20,Upi,7.70
INV01400,2024-08-09,C0010,P004,S002,3,21.00,1.05,22.05,Card,9.60
INV01401,2024-07-01,C0216,P011,S001,3,75.00,3.75,78.75,Upi,6.10
INV01402,2024-01-15,C0141,P016,S001,2,18.00,0.90,18.90,Cash,8.30
INV01403,2024-09-30,C0146,P015,S002,1,35.00,1.75,36.75,Card,9.30
INV01404,2024-04-20,C0022,P006,S001,3,42.00,2.10,44.10,Upi,6.60
INV01405,2024-03-13,C0095,P002,S002,2,24.00,1.20,25.20,Card,6.70
INV01406,2024-02-07,C0160,P001,S003,1,18.50,0.93,19.43,Upi,7.70
INV01407,2024-05-02,C0079,P014,S002,2,24.00,1.20,25.20,Upi,6.50
INV01408,2024-01-05,C0074,P008,S001,1,22.00,1.10,23.10,Card,7.60
INV01409,2024-11-12,C0207,P004,S003,1,7.00,0.35,7.35,Card,5.80
INV01410,2024-09-28,C0006,P006,S002,2,28.00,1.40,29.40,Card,5.50
INV01411,2024-11-27,C0237,P009,S003,2,23.00,1.15,24.15,Upi,5.90
INV01412,2024-10-07,C0009,P014,S002,2,24.00,1.20,25.20,Upi,9.20
INV01413,2024-08-27,C0145,P009,S003,1,11.50,0.58,12.08,Upi,6.70
INV01414,2024-08-23,C0130,P011,S002,2,50.00,2.50,52.50,Card,6.00
INV01415,2024-10-13,C0054,P018,S003,2,64.00,3.20,67.20,Card,9.00
INV01416,2024-07-14,C0117,P018,S003,1,32.00,1.60,33.60,Card,8.40
INV01417,2024-07-31,C0107,P006,S001,1,14.00,0.70,14.70,Cash,8.50
INV01418,2024-09-30,C0066,P001,S001,3,55.50,2.78,58.28,Upi,7.60
INV01419,2024-08-07,C0005,P005,S001,1,6.50,0.33,6.83,Upi,8.30
INV01420,2024-04-14,C0229,P009,S001,2,23.00,1.15,24.15,Cash,8.60
INV01421,2024-07-19,C0161,P007,S002,1,8.00,0.40,8.40,Cash,9.00
INV01422,2024-10-07,C0190,P006,S003,3,42.00,2.10,44.10,Cash,9.40
INV01423,2024-07-28,C0117,P009,S001,1,11.50,0.58,12.08,Cash,9.50
INV01424,2024-06-04,C0123,P003,S003,1,9.50,0.48,9.98,Card,6.40
INV01425,2024-10-13,C0084,P014,S001,2,24.00,1.20,25.20,Cash,8.30
INV01426,2024-05-05,C0010,P018,S002,1,32.00,1.60,33.60,Card,7.40
INV01427,2024-07-26,C0064,P016,S003,2,18.00,0.90,18.90,Cash,6.70
INV01428,2024-08-07,C0094,P007,S003,2,16.00,0.80,16.80,Cash,6.80
INV01429,2024-10-19,C0148,P008,S002,3,66.00,3.30,69.30,Upi,9.00
INV01430,2024-05-14,C0183,P014,S001,1,12.00,0.60,12.60,Card,9.90
INV01431,2024-02-01,C0076,P016,S003,2,18.00,0.90,18.90,Upi,6.00
INV01432,2024-08-11,C0042,P011,S002,1,25.00,1.25,26.25,Card,9.00
INV01433,2024-08-15,C0053,P011,S003,1,25.00,1.25,26.25,Card,7.70
INV01434,2024-05-10,C0080,P001,S001,1,18.50,0.93,19.43,Cash,8.80
INV01435,2024-07-28,C0158,P018,S002,4,128.00,6.40,134.40,Upi,6.60
INV01436,2024-08-08,C0108,P013,S003,3,45.00,2.25,47.25,Upi,9.00
INV01437,2024-09-21,C0038,P010,S002,2,10.00,0.50,10.50,Card,8.80
INV01438,2024-08-31,C0240,P007,S002,4,32.00,1.60,33.60,Upi,7.40
INV01439,2024-07-22,C0240,P001,S001,1,18.50,0.93,19.43,Card,8.20
INV01440,2024-02-18,C0074,P015,S003,1,35.00,1.75,36.75,Upi,9.70
INV01441,2024-08-15,C0019,P010,S001,2,10.00,0.50,10.50,Upi,6.40
INV01442,2024-05-10,C0046,P009,S001,2,23.00,1.15,24.15,Card,7.80
INV01443,2024-10-03,C0173,P012,S001,1,18.00,0.90,18.90,Upi,6.00
INV01444,2024-06-18,C0077,P017,S003,3,60.00,3.00,63.00,Cash,9.20
INV01445,2024-04-09,C0097,P015,S003,2,70.00,3.50,73.50,Card,6.50
INV01446,2024-11-13,C0033,P004,S002,2,14.00,0.70,14.70,Card,8.40
INV01447,2024-06-09,C0075,P013,S003,1,15.00,0.75,15.75,Upi,6.20
INV01448,2024-06-07,C0027,P004,S001,2,14.00,0.70,14.70,Card,6.40
INV01449,2024-02-23,C0003,P004,S003,2,14.00,0.70,14.70,Upi,8.10
INV01450,2024-06-06,C0192,P018,S003,2,64.00,3.20,67.20,Upi,6.30
INV01451,2024-11-21,C0118,P004,S002,1,7.00,0.35,7.35,Cash,9.00
INV01452,2024-02-12,C0240,P008,S002,1,22.00,1.10,23.10,Card,9.90
INV01453,2024-08-31,C0109,P014,S001,1,12.00,0.60,12.60,Upi,9.20
INV01454,2024-07-05,C0017,P012,S001,3,54.00,2.70,56.70,Card,9.10
INV01455,2024-12-11,C0073,P011,S001,4,100.00,5.00,105.00,Cash,7.50
INV01456,2024-10-23,C0015,P016,S003,3,27.00,1.35,28.35,Upi,6.70
INV01457,2024-10-20,C0038,P003,S002,2,19.00,0.95,19.95,Card,5.90
INV01458,2024-01-09,C0144,P001,S002,4,74.00,3.70,77.70,Card,6.70
INV01459,2024-09-09,C0054,P013,S002,1,15.00,0.75,15.75,Upi,7.70
INV01460,2024-03-24,C0191,P015,S003,2,70.00,3.50,73.50,Upi,9.20
INV01461,2024-05-06,C0217,P010,S003,2,10.00,0.50,10.50,Cash,5.90
INV01462,2024-03-18,C0022,P004,S002,2,14.00,0.70,14.70,Cash,6.80
INV01463,2024-09-01,C0038,P005,S003,1,6.50,0.33,6.83,Card,8.80
INV01464,2024-07-11,C0017,P002,S001,2,24.00,1.20,25.20,Upi,7.50
INV01465,2024-08-06,C0070,P004,S002,1,7.00,0.35,7.35,Card,6.70
INV01466,2024-05-18,C0076,P014,S001,1,12.00,0.60,12.60,Card,9.00
INV01467,2024-09-08,C0019,P005,S002,2,13.00,0.65,13.65,Upi,7.90
INV01468,2024-12-07,C0108,P015,S002,1,35.00,1.75,36.75,Cash,8.80
INV01469,2024-05-28,C0040,P001,S003,2,37.00,1.85,38.85,Cash,6.50
INV01470,2024-07-24,C0120,P012,S003,5,90.00,4.50,94.50,Card,8.20
INV01471,2024-10-15,C0122,P009,S003,1,11.50,0.58,12.08,Card,8.10
INV01472,2024-03-03,C0099,P012,S003,3,54.00,2.70,56.70,Upi,8.00
INV01473,2024-04-11,C0057,P005,S002,1,6.50,0.33,6.83,Upi,9.70
INV01474,2024-10-07,C0146,P012,S002,1,18.00,0.90,18.90,Card,6.90
INV01475,2024-01-28,C0028,P018,S002,1,32.00,1.60,33.60,Upi,9.30
INV01476,2024-04-28,C0123,P007,S002,1,8.00,0.40,8.40,Card,8.30
INV01477,2024-06-10,C0049,P003,S002,1,9.50,0.48,9.98,Upi,8.00
INV01478,2024-07-09,C0070,P004,S002,1,7.00,0.35,7.35,Card,9.30
INV01479,2024-08-29,C0003,P008,S001,1,22.00,1.10,23.10,Upi,7.40
INV01480,2024-07-04,C0031,P011,S003,1,25.00,1.25,26.25,Upi,9.40
INV01481,2024-05-18,C0022,P011,S002,1,25.00,1.25,26.25,Card,7.60
INV01482,2024-04-05,C0205,P006,S003,5,70.00,3.50,73.50,Upi,8.90
INV01483,2024-01-17,C0012,P003,S001,2,19.00,0.95,19.95,Upi,6.40
INV01484,2024-07-02,C0010,P004,S003,1,7.00,0.35,7.35,Cash,6.80
INV01485,2024-04-12,C0005,P003,S001,1,9.50,0.48,9.98,Card,9.00
INV01486,2024-09-02,C0053,P016,S002,1,9.00,0.45,9.45,Card,9.70
INV01487,2024-07-15,C0167,P002,S002,1,12.00,0.60,12.60,Card,5.60
INV01488,2024-07-29,C0048,P002,S002,1,12.00,0.60,12.60,Cash,7.90
INV01489,2024-11-24,C0071,P010,S003,4,20.00,1.00,21.00,Cash,9.50
INV01490,2024-04-21,C0006,P004,S001,3,21.00,1.05,22.05,Card,5.70
INV01491,2024-03-19,C0132,P002,S002,2,24.00,1.20,25.20,Upi,5.70
INV01492,2024-08-25,C0043,P006,S002,1,14.00,0.70,14.70,Card,9.20
INV01493,2024-09-30,C0206,P016,S002,2,18.00,0.90,18.90,Upi,8.90
INV01494,2024-11-21,C0061,P008,S001,1,22.00,1.10,23.10,Cash,8.40
INV01495,2024-06-08,C0063,P008,S001,1,22.00,1.10,23.10,Cash,6.40
INV01496,2024-11-28,C0031,P004,S003,2,14.00,0.70,14.70,Card,8.20
INV01497,2024-06-26,C0031,P003,S003,2,19.00,0.95,19.95,Card,8.10
INV01498,2024-01-21,C0026,P017,S002,4,80.00,4.00,84.00,Card,9.40
INV01499,2024-03-31,C0076,P005,S003,3,19.50,0.98,20.48,Cash,9.50
INV01500,2024-04-16,C0077,P001,S002,5,92.50,4.62,97.12,Upi,5.90
INV01501,2024-06-08,C0118,P003,S002,1,9.50,0.48,9.98,Card,8.70
INV01502,2024-10-10,C0124,P010,S001,1,5.00,0.25,5.25,Cash,6.00
INV01503,2024-10-20,C0116,P007,S002,1,8.00,0.40,8.40,Card,8.40
INV01504,2024-11-08,C0134,P018,S003,1,32.00,1.60,33.60,Cash,6.10
INV01505,2024-11-01,C0132,P013,S001,1,15.00,0.75,15.75,Cash,8.60
INV01506,2024-05-26,C0020,P008,S002,1,22.00,1.10,23.10,Card,6.40
INV01507,2024-12-15,C0041,P006,S003,1,14.00,0.70,14.70,Upi,7.60
INV01508,2024-09-14,C0081,P001,S003,1,18.50,0.93,19.43,Cash,7.40
INV01509,2024-01-04,C0139,P001,S003,2,37.00,1.85,38.85,Card,9.70
INV01510,2024-10-08,C0099,P008,S003,1,22.00,1.10,23.10,Upi,9.60
INV01511,2024-08-24,C0069,P012,S003,2,36.00,1.80,37.80,Cash,9.30
INV01512,2024-12-03,C0002,P002,S003,5,60.00,3.00,63.00,Upi,8.50
INV01513,2024-11-12,C0124,P006,S002,1,14.00,0.70,14.70,Card,7.90
INV01514,2024-11-06,C0104,P011,S002,1,25.00,1.25,26.25,Upi,9.90
INV01515,2024-09-23,C0135,P017,S003,2,40.00,2.00,42.00,Upi,6.20
INV01516,2024-07-05,C0136,P010,S002,1,5.00,0.25,5.25,Upi,6.30
INV01517,2024-08-22,C0050,P009,S002,2,23.00,1.15,24.15,Upi,6.90
INV01518,2024-08-26,C0149,P010,S003,3,15.00,0.75,15.75,Upi,6.40
INV01519,2024-11-02,C0133,P007,S002,3,24.00,1.20,25.20,Cash,8.40
INV01520,2024-12-29,C0182,P013,S002,2,30.00,1.50,31.50,Cash,8.90
INV01521,2024-10-23,C0150,P009,S002,1,11.50,0.58,12.08,Card,6.90
INV01522,2024-06-23,C0058,P016,S002,3,27.00,1.35,28.35,Cash,7.80
INV01523,2024-11-30,C0132,P003,S003,1,9.50,0.48,9.98,Upi,8.90
INV01524,2024-08-15,C0082,P002,S001,2,24.00,1.20,25.20,Cash,6.50
INV01525,2024-03-10,C0133,P004,S002,2,14.00,0.70,14.70,Upi,9.80
INV01526,2024-07-08,C0022,P009,S002,1,11.50,0.58,12.08,Upi,5.60
INV01527,2024-10-21,C0137,P012,S003,3,54.00,2.70,56.70,Cash,8.70
INV01528,2024-11-30,C0013,P016,S001,3,27.00,1.35,28.35,Card,9.20
INV01529,2024-07-18,C0118,P015,S003,1,35.00,1.75,36.75,Cash,7.00
INV01530,2024-09-29,C0030,P011,S002,1,25.00,1.25,26.25,Cash,9.30
INV01531,2024-01-27,C0038,P001,S001,2,37.00,1.85,38.85,Upi,6.40
INV01532,2024-05-31,C0134,P018,S002,1,32.00,1.60,33.60,Upi,7.90
INV01533,2024-11-17,C0061,P013,S001,2,30.00,1.50,31.50,Upi,9.00
INV01534,2024-07-01,C0003,P003,S002,1,9.50,0.48,9.98,Cash,9.10
INV01535,2024-10-12,C0016,P010,S002,1,5.00,0.25,5.25,Upi,9.50
INV01536,2024-02-17,C0039,P006,S001,1,14.00,0.70,14.70,Upi,8.00
INV01537,2024-05-04,C0059,P007,S002,2,16.00,0.80,16.80,Card,9.40
INV01538,2024-03-08,C0027,P018,S001,5,160.00,8.00,168.00,Upi,9.30
INV01539,2024-04-27,C0222,P014,S001,3,36.00,1.80,37.80,Upi,6.20
INV01540,2024-05-18,C0040,P009,S001,3,34.50,1.73,36.23,Cash,7.30
INV01541,2024-10-01,C0078,P018,S001,4,128.00,6.40,134.40,Upi,6.50
INV01542,2024-04-25,C0047,P007,S002,1,8.00,0.40,8.40,Upi,5.60
INV01543,2024-10-30,C0014,P001,S002,1,18.50,0.93,19.43,Cash,9.10
INV01544,2024-10-31,C0120,P005,S002,2,13.00,0.65,13.65,Card,6.40
INV01545,2024-05-26,C0212,P015,S003,4,140.00,7.00,147.00,Upi,7.10
INV01546,2024-08-28,C0159,P006,S003,1,14.00,0.70,14.70,Upi,5.80
INV01547,2024-01-13,C0038,P008,S001,1,22.00,1.10,23.10,Card,7.40
INV01548,2024-10-14,C0123,P018,S001,3,96.00,4.80,100.80,Card,8.50
INV01549,2024-10-17,C0125,P006,S001,2,28.00,1.40,29.40,Upi,8.20
INV01550,2024-06-28,C0127,P018,S001,2,64.00,3.20,67.20,Cash,9.00
INV01551,2024-06-23,C0033,P009,S001,1,11.50,0.58,12.08,Cash,8.30
INV01552,2024-06-05,C0230,P006,S003,1,14.00,0.70,14.70,Cash,8.70
INV01553,2024-06-04,C0155,P008,S003,2,44.00,2.20,46.20,Upi,9.60
INV01554,2024-03-05,C0138,P014,S003,1,12.00,0.60,12.60,Card,9.40
INV01555,2024-12-25,C0225,P011,S003,2,50.00,2.50,52.50,Upi,7.00
INV01556,2024-12-16,C0124,P012,S002,1,18.00,0.90,18.90,Upi,9.60
INV01557,2024-12-26,C0035,P008,S001,2,44.00,2.20,46.20,Upi,7.50
INV01558,2024-02-14,C0135,P009,S002,4,46.00,2.30,48.30,Card,8.70
INV01559,2024-05-12,C0012,P005,S003,1,6.50,0.33,6.83,Upi,8.30
INV01560,2024-05-22,C0021,P013,S002,3,45.00,2.25,47.25,Upi,8.10
INV01561,2024-10-11,C0157,P009,S002,1,11.50,0.58,12.08,Upi,8.70
INV01562,2024-12-20,C0124,P003,S003,2,19.00,0.95,19.95,Card,5.70
INV01563,2024-06-29,C0003,P016,S002,3,27.00,1.35,28.35,Card,7.80
INV01564,2024-08-08,C0238,P005,S001,1,6.50,0.33,6.83,Card,7.90
INV01565,2024-01-13,C0060,P006,S001,4,56.00,2.80,58.80,Upi,9.80
INV01566,2024-06-19,C0124,P005,S002,1,6.50,0.33,6.83,Upi,7.30
INV01567,2024-09-23,C0069,P006,S001,1,14.00,0.70,14.70,Card,9.00
INV01568,2024-09-18,C0033,P010,S003,3,15.00,0.75,15.75,Upi,5.60
INV01569,2024-02-07,C0016,P003,S002,3,28.50,1.43,29.93,Card,9.80
INV01570,2024-10-22,C0010,P015,S002,1,35.00,1.75,36.75,Cash,8.60
INV01571,2024-08-19,C0028,P013,S003,2,30.00,1.50,31.50,Cash,5.80
INV01572,2024-03-27,C0020,P001,S003,2,37.00,1.85,38.85,Card,7.10
INV01573,2024-12-21,C0156,P016,S002,3,27.00,1.35,28.35,Card,6.10
INV01574,2024-07-11,C0167,P001,S003,5,92.50,4.62,97.12,Card,5.50
INV01575,2024-11-08,C0041,P015,S002,1,35.00,1.75,36.75,Card,6.20
INV01576,2024-02-09,C0032,P009,S002,5,57.50,2.88,60.38,Card,6.70
INV01577,2024-11-02,C0223,P001,S003,3,55.50,2.78,58.28,Card,8.70
INV01578,2024-08-20,C0126,P009,S003,4,46.00,2.30,48.30,Upi,8.90
INV01579,2024-06-03,C0234,P001,S002,1,18.50,0.93,19.43,Cash,6.80
INV01580,2024-03-15,C0051,P006,S002,4,56.00,2.80,58.80,Card,7.80
INV01581,2024-12-06,C0054,P002,S003,2,24.00,1.20,25.20,Upi,5.80
INV01582,2024-11-15,C0071,P004,S002,2,14.00,0.70,14.70,Card,8.60
INV01583,2024-09-30,C0058,P009,S001,1,11.50,0.58,12.08,Card,9.50
INV01584,2024-02-11,C0149,P010,S002,1,5.00,0.25,5.25,Card,7.30
INV01585,2024-02-11,C0036,P018,S003,2,64.00,3.20,67.20,Upi,5.70
INV01586,2024-01-23,C0105,P011,S001,4,100.00,5.00,105.00,Upi,6.00
INV01587,2024-09-30,C0087,P018,S002,1,32.00,1.60,33.60,Card,6.30
INV01588,2024-12-24,C0009,P004,S001,3,21.00,1.05,22.05,Card,5.90
INV01589,2024-11-14,C0082,P010,S001,1,5.00,0.25,5.25,Cash,7.80
INV01590,2024-07-03,C0039,P001,S002,2,37.00,1.85,38.85,Upi,9.80
INV01591,2024-09-04,C0043,P018,S002,1,32.00,1.60,33.60,Cash,8.00
INV01592,2024-10-01,C0030,P007,S001,2,16.00,0.80,16.80,Cash,9.40
INV01593,2024-11-02,C0188,P005,S002,1,6.50,0.33,6.83,Card,6.90
INV01594,2024-02-11,C0026,P009,S002,3,34.50,1.73,36.23,Cash,10.00
INV01595,2024-06-24,C0101,P006,S003,1,14.00,0.70,14.70,Upi,9.30
